id,v1,v2
89,-0.190923205,0.6039404034
89,-1.236455938,0.4065965197
89,0.8488278612,0.0144334831
89,-1.74387819,0.8497001533
89,-1.273531171,0.9021113859
89,0.8195001541,0.1545209345
89,1.2882309855,0.2823099416
89,-0.288924488,0.7154913054
89,1.3320736425,0.4735562906
90,-1.093384859,0.3062674353
90,-1.301009695,0.9578999299
90,0.1831884858,0.5480151342
90,-0.439401318,0.5994698958
90,-0.283046467,0.3282260845
90,-1.296390051,0.9639603081
90,1.1362762469,0.1685462534
90,-0.569654648,0.732290822
90,0.1564922524,0.8193339369
90,-0.776678173,0.8694612192
91,-0.082977045,0.4558762566
91,1.4296726117,0.3795783568
91,-1.794399438,0.7618920676
91,-1.129064774,0.6752641521
91,-0.140743848,0.5704725406
91,-0.693467382,0.6245263115
91,-0.099729719,0.7475881678
91,1.0636231361,0.1338139307
91,-0.047178978,0.2306954522
91,0.9432569204,0.0520304907
92,1.3751294414,0.1062515714
92,1.0472181694,0.1033698004
92,-1.15484324,0.9949747217
92,-0.856626813,0.8365026516
92,0.994660379,0.7168488878
92,-0.809315011,0.6579888941
92,1.5618568715,0.9218516289
92,-3.663634264,0.7647904077
92,0.8993186769,0.332118502
92,0.1671185828,0.5556034877
93,-2.05157418,0.5152206088
93,0.8782106123,0.1673430708
93,0.2833178661,0.6928525701
93,0.1793505093,0.4638843762
93,-0.708643414,0.3176345589
93,-0.851521035,0.9444468803
93,-1.527713791,0.7809353926
93,1.2964588296,0.2325541834
93,1.1099341706,0.7530952067
93,-0.107760168,0.7291350554
94,-0.262178522,0.689411579
94,-1.501919482,0.9491177005
94,-0.595146131,0.481407671
94,0.7694672632,0.3820154929
94,1.0900295154,0.2309149556
94,0.9714429382,0.2334348882
94,1.7351208963,0.0633776868
94,1.0108093739,0.0114437342
94,1.0878229047,0.0813847701
94,-2.295352122,0.7425014636
95,0.7200927273,0.7462760302
95,-1.930362223,0.603061199
95,1.2931677566,0.3302282595
95,0.395605742,0.7437457055
95,-0.201039507,0.8940794044
95,2.0464752945,0.0195477959
95,0.5548369073,0.4205217852
95,0.7975769257,0.0145350876
95,0.2157169876,0.1143430127
95,-0.753384783,0.404163182
96,-2.123118974,0.912275366
96,0.5824589178,0.6868713445
96,0.6952747536,0.5790780185
96,-1.542100545,0.9794471343
96,-0.46078849,0.39211984
96,-0.883130469,0.8628032575
96,-0.383809453,0.9035163694
96,-0.135669494,0.6545432912
96,0.2439272327,0.5471574443
96,0.2746291275,0.2056915756
97,0.5043904977,0.6096515505
97,0.8558115856,0.5919384219
97,-0.500666646,0.1518155733
97,1.332600299,0.4145608337
97,-0.597866406,0.680367248
97,-0.45313068,0.1734090923
97,1.3730067275,0.7841491861
97,0.5251044987,0.2689069474
97,1.3160101083,0.2625460263
97,0.256376594,0.6367974741
98,0.6282340465,0.2403957356
98,0.6453151954,0.1370389425
98,0.3250461611,0.4344062146
98,1.6925987838,0.4221141867
98,0.9925152823,0.6017993673
98,-0.01732219,0.2190866662
98,-0.798102095,0.8446495751
98,-0.694603038,0.8842398971
98,0.507076434,0.0636804444
98,0.4081489059,0.5810609281
99,-1.80656705,0.2280410031
99,0.0557730351,0.1751390496
99,1.8221852302,0.0716079534
99,-0.864973842,0.933490003
99,-0.824679609,0.8085802406
99,-0.010017434,0.4369334208
99,-1.523601026,0.5077181009
99,-0.666602247,0.6620685415
99,2.1567889006,0.0717170714
99,1.3994480083,0.3633116141
100,-1.083889746,0.6006702858
100,-2.154644858,0.6213007186
100,0.7407070316,0.5631434059
100,1.8038781015,0.1055977443
100,-0.674832577,0.5922029487
100,-1.131938549,0.1459028316
100,-1.188872949,0.8908024244
100,1.7196047988,0.023453156
100,-0.489959935,0.7289284122
100,-1.182497564,0.4558684511
101,0.408385985,0.5245596871
101,-1.016899245,0.734955524
101,1.2170913085,0.0277968533
101,2.0878903925,0.4527916775
101,0.2605872634,0.9906251021
101,-0.474214952,0.1471145419
101,-1.189340094,0.9127580905
101,-0.049071789,0.7550087258
101,-0.956211943,0.1587570199
101,-1.663441046,0.6081574888
102,3.6953337337,0.1011070093
102,0.0240466499,0.9456246043
102,-1.319475404,0.6259111276
102,-0.087331144,0.2567381008
102,-0.389560564,0.9659210224
102,-0.406959034,0.1914146795
102,0.113526104,0.8797114505
102,-0.048229041,0.6456734541
102,0.8713958021,0.1348995553
102,1.2365222113,0.0247642235
103,1.0764672457,0.4634257506
103,-1.516813568,0.9569859137
103,-1.101708713,0.4061722464
103,1.385701837,0.0926693553
103,-2.155209495,0.8707940769
103,0.6119298621,0.56895274
103,2.3737663447,0.2450001162
103,0.6198608727,0.7051670047
103,0.9440213603,0.0301596029
103,0.2288026767,0.3878626285
104,2.1448050816,0.3078370487
104,1.047240499,0.3430971151
104,-1.325215961,0.1270939722
104,0.7326400774,0.2696957473
104,0.0465928088,0.6484814881
104,1.6531511493,0.4642496917
104,1.1994889065,0.0841804082
104,-0.894252104,0.7488235015
104,-2.182283692,0.6426418157
104,1.4580462087,0.3714812926
105,-1.020261333,0.5826026572
105,-0.807262681,0.7339652519
105,-0.915039691,0.4572373859
105,1.3497074192,0.0257504429
105,2.0732070073,0.3630493224
105,-0.372586743,0.7632522563
105,0.354410477,0.6763379377
105,0.4287431252,0.2313832963
105,0.5747213216,0.1285814755
105,1.1427057563,0.6350001975
106,0.3113561874,0.5524785493
106,-1.313706036,0.9538342841
106,1.3593365054,0.3153851863
106,0.819740178,0.2323010337
106,-1.366381642,0.2664543233
106,0.7116912546,0.6371026065
106,-1.614472277,0.9139739852
106,-1.548430026,0.5981789108
106,-0.586146948,0.8165774615
106,-0.489277108,0.4871056017
107,-1.042443089,0.7539019672
107,-0.004399375,0.3385563834
107,-0.467236967,0.5442437327
107,1.2057632117,0.3484932163
107,-0.139320214,0.7792052886
107,0.4414762815,0.000438998
107,-1.291515284,0.7661469792
107,-0.677063086,0.4979825856
107,-0.007176684,0.8700613696
107,0.1926767769,0.219280189
108,-0.393462809,0.6285443295
108,0.5129455224,0.9501912971
108,0.2297049402,0.8136501544
108,1.776356703,0.3594666577
108,-1.011254356,0.9019523449
108,0.4188168033,0.9606677904
108,1.5876810879,0.2348303302
108,0.1980617541,0.1633682727
108,0.1347753407,0.7833948176
108,1.9278164654,0.2919880381
109,-0.743197719,0.7716118241
109,-0.654378706,0.6131046482
109,1.2196617069,0.1388391145
109,1.5141835866,0.2298586644
109,0.7342844824,0.5718796032
109,-1.756991554,0.340075357
109,-0.493615928,0.8358023133
109,-0.447026753,0.9543412197
109,-0.350361402,0.4486690711
109,-1.40032476,0.4492256928
110,-0.808702257,0.8359693111
110,-2.225590349,0.9461125126
110,-0.773310362,0.5382238955
110,-1.055890628,0.8318745419
110,-1.672389738,0.9017311246
110,0.7474016645,0.6270468415
110,0.3879626683,0.552115679
110,0.9028566088,0.66471971
110,1.1902838341,0.186372113
110,-0.623993751,0.8390262289
111,-1.706103565,0.9716354478
111,1.2423471672,0.1398714507
111,-0.538765023,0.729635795
111,-0.858693898,0.7604786389
111,-2.3559516,0.961626559
111,-0.476460467,0.4916099349
111,0.4522607142,0.0698667327
111,-0.271568269,0.6957155465
111,0.9148802026,0.2634613827
111,2.5529271197,0.472993287
112,1.2159729243,0.3274088625
112,-1.548064472,0.9016783768
112,-1.627047859,0.5287745705
112,-2.051169653,0.660322517
112,0.7850457076,0.2464009972
112,-2.822467828,0.7530527142
112,-0.154779691,0.9615557901
112,1.0492879813,0.1926920061
112,2.5741931424,0.1446381668
112,0.7415095256,0.2485825835
113,0.8886810465,0.0409611343
113,-0.42401067,0.7722334553
113,-0.132764733,0.2717484824
113,0.6008381039,0.1519491487
113,-1.929560634,0.4165868696
113,-1.844553315,0.8574209697
113,-0.201638781,0.6396208874
113,1.2884820969,0.5671030849
113,-0.164440011,0.5194853877
113,1.6605142332,0.2671075376
114,-1.495348319,0.9794826447
114,0.67119011,0.1940536016
114,0.1136451863,0.0149406483
114,-1.095104771,0.0963669401
114,-3.119682507,0.9727694727
114,1.1783027416,0.2724908429
114,-2.7298088,0.8594869319
114,1.309044654,0.152503016
114,0.8432323007,0.8425599694
114,0.7787971514,0.6920403879
115,-1.156649451,0.7000672499
115,-0.929725601,0.1666192422
115,0.3721677622,0.7932242247
115,1.8992104549,0.0586563116
115,-1.557399919,0.9853565595
115,-0.227863555,0.3671702809
115,0.5913710271,0.3264324154
115,-1.219046126,0.714942396
115,-0.817703789,0.976970124
115,1.5320237878,0.3675908271
116,0.9828470337,0.0544506042
116,-0.282055392,0.5979410571
116,-1.61412779,0.758743001
116,-0.605447924,0.2174578077
116,-0.494732105,0.6126372542
116,0.674931862,0.0865068068
116,0.6572400654,0.1990881996
116,0.4117317637,0.262100069
116,1.5624643739,0.4963959896
116,-0.152268115,0.8924211058
117,-1.127622641,0.0952558942
117,0.8280571432,0.9701826717
117,0.1185363177,0.0720179198
117,1.0025123411,0.6532738417
117,0.538907416,0.7101925354
117,0.333739236,0.8984308517
117,-0.539975067,0.0193373063
117,-1.116443781,0.6382103593
117,-0.95413742,0.3590681224
117,1.0718524333,0.0692343875
118,-1.414765633,0.8794372086
118,1.0990655236,0.1170882537
118,-0.621196889,0.6253100879
118,-0.707835614,0.8289095377
118,0.5895050665,0.3972170234
118,-1.254687053,0.8965253927
118,-0.063127931,0.1486294424
118,0.511006884,0.9411113076
118,0.5501123152,0.0918784482
118,-0.962952815,0.2798735608
119,1.262958275,0.7614928944
119,1.2474200056,0.0832468523
119,-2.169565279,0.5792727985
119,1.2852270217,0.2889683299
119,-0.119302481,0.5069155705
119,2.9203186344,0.0566437291
119,0.0358520259,0.1323300652
119,1.4456704472,0.292870172
119,0.8004488666,0.1426896924
119,-1.05348441,0.607599716
120,1.9547784285,0.348678738
120,-0.482726122,0.7818728158
120,0.3827123454,0.9429669585
120,0.1598257496,0.9551583831
120,0.656831716,0.1330884351
120,-0.107430936,0.960051307
120,-0.747978808,0.6338903139
120,1.8711306125,0.5113597473
120,2.8539924664,0.0696263421
120,0.1764661302,0.3950615113
121,0.2630972522,0.3708121396
121,2.6879793699,0.0538737928
121,1.9251382407,0.0287583228
121,-0.143128654,0.6905466005
121,-0.48196967,0.7057521239
121,-0.679320247,0.8647872772
121,1.0917879712,0.3332559552
121,-1.305655803,0.1947643097
121,-0.306854463,0.4649206202
121,-0.587789303,0.1429883913
122,-0.910659901,0.3085650351
122,0.5859820797,0.2739545322
122,1.5366013878,0.2097779728
122,-0.730086841,0.2128337581
122,-0.770252688,0.865644284
122,0.3817800307,0.1847772422
122,-0.5544261,0.9834667575
122,0.4692191973,0.7891060593
122,-2.13717003,0.6416640764
122,-0.793090454,0.6722959139
123,-0.497496567,0.2861526489
123,-0.488205942,0.2628108348
123,-1.187183816,0.5245899165
123,2.0273793064,0.1294339263
123,0.7801411995,0.6055107064
123,-0.363399971,0.9315910232
123,0.5445048307,0.0932673039
123,-1.090707274,0.2648788189
123,-1.927140148,0.074609085
123,0.4429002603,0.0071434341
124,-3.21803859,0.9837275017
124,3.3308149665,0.0103549538
124,0.9788911179,0.6779936313
124,0.10269256,0.5385069342
124,0.934424406,0.4414260762
124,0.937338959,0.0297347577
124,2.089594537,0.4818506229
124,3.2338071859,0.0563454768
124,-0.894334119,0.8628742857
124,-0.204113073,0.90457279
125,0.540814931,0.4672556689
125,-0.87360089,0.7295630051
125,0.2291192777,0.2240722823
125,1.6995776647,0.3727000693
125,-1.85519394,0.9384032292
125,0.5059834408,0.2493033089
125,-1.241130918,0.5114137002
125,-1.324532758,0.9132027723
125,-0.874590696,0.7766358316
125,0.7003104014,0.6560706788
126,0.2412189921,0.2641027534
126,-0.956671922,0.6839722487
126,0.4975687581,0.0073748855
126,1.6551022071,0.8571775397
126,1.0337714331,0.685721007
126,-0.796525198,0.2011920103
126,1.9997321887,0.0947568338
126,-1.759121963,0.6655633699
126,-0.159018112,0.2736322672
126,-0.44120807,0.2003300838
127,-0.158562294,0.0994417128
127,-0.958642693,0.4616607919
127,-0.248161986,0.8755599404
127,1.0450266747,0.0095950789
127,-1.784669494,0.7786552155
127,1.2645878182,0.3429119142
127,-2.276274157,0.6033733406
127,0.1543439028,0.159261766
127,0.5193698776,0.7675541415
127,-0.80794327,0.7759331343
128,0.4166865658,0.383628362
128,0.8081442894,0.6957290865
128,-2.232994416,0.9548095427
128,2.3317410224,0.150492027
128,-1.132970533,0.1883089129
128,0.4772529705,0.4848311304
128,-0.310421084,0.9114822107
128,-1.565042586,0.7442010291
128,1.3943706399,0.10057357
128,0.7100806724,0.4121353381
129,1.7763635175,0.0193479816
129,-1.14803276,0.6104274577
129,-1.277955982,0.0423111879
129,-1.27726464,0.5972852062
129,0.1453700519,0.611141885
129,-1.236753017,0.8890238953
129,0.4484862277,0.2620991269
129,-1.276319253,0.6518247708
129,-0.385073692,0.0443425575
129,1.488827626,0.3619408754
130,1.0260379438,0.1801177399
130,2.028251787,0.0127539807
130,-0.858898511,0.925630473
130,1.2429657327,0.4076513133
130,-0.860980944,0.8410203847
130,0.6730129222,0.3770456805
130,-0.889690495,0.9401645218
130,-0.989270263,0.5139674407
130,1.5481990046,0.7874162699
130,0.5293947816,0.1988485764
131,0.8468118191,0.871902469
131,-1.784078048,0.9728191378
131,-0.778853633,0.5338568024
131,1.3652535692,0.1352247354
131,-1.086350194,0.9343682318
131,-1.678738919,0.2530272437
131,0.5720521164,0.071573468
131,0.0108356954,0.144853944
131,1.42243853,0.035889654
131,-0.069130124,0.8407345339
132,1.6920023387,0.2285096726
132,-0.17234652,0.346245736
132,-2.696208864,0.9530393891
132,0.6592926502,0.629107321
132,-0.25783145,0.5336179116
132,0.601795885,0.668660614
132,-0.075635172,0.08406254
132,-0.120203832,0.2204661654
132,-0.190896207,0.1598725799
132,0.3423023802,0.50756752
133,-0.678618702,0.4762084286
133,0.8657145975,0.855127755
133,0.4889037909,0.4690567285
133,0.9161976195,0.5901428613
133,0.4330065173,0.8164663263
133,1.3800642024,0.0183900115
133,0.4230568041,0.0523327962
133,0.8056641556,0.4464675525
133,1.4452552969,0.0817194241
133,1.7989194522,0.0776128597
134,-1.443310319,0.4835582285
134,-1.398246376,0.7771119553
134,1.6907459203,0.2146692435
134,1.0096509134,0.3373490196
134,-0.293799438,0.4823611046
134,-0.992226955,0.851720232
134,1.8592424032,0.1268173066
134,-1.570760081,0.6555973518
134,-0.457851752,0.0502865613
134,0.8107908177,0.0904885931
135,-0.955336125,0.2719074349
135,-1.701079805,0.3791841359
135,0.1519765989,0.3013700281
135,-1.229463738,0.9486790229
135,0.4106501624,0.7943832813
135,-1.003481804,0.7468495368
135,-1.131134226,0.6191436172
135,-0.529332616,0.4370734698
135,-1.203875581,0.867247391
135,-0.10470121,0.732838516
136,-1.632332138,0.7744812103
136,0.1994227215,0.9942549746
136,0.0343476705,0.3969171794
136,1.0139938669,0.0275913999
136,-1.284413019,0.7703506079
136,-0.482012649,0.0696957051
136,-1.190175493,0.6243993564
136,1.087887463,0.0477218041
136,-0.430548242,0.1728416338
136,-0.932272468,0.6861542564
137,1.6746263999,0.1362803165
137,-0.471868169,0.8638567305
137,-0.404899916,0.8283712016
137,1.189142185,0.3113249216
137,-0.877933576,0.3693522543
137,-1.127596426,0.8683391958
137,0.3138500368,0.9950977052
137,-1.282172293,0.4348623792
137,-0.644972482,0.7113051497
137,-2.059595737,0.5092805617
138,-0.336127885,0.7459241942
138,-0.704159063,0.5507037181
138,2.0897767104,0.1972949105
138,0.6387047421,0.2697159258
138,0.8461632742,0.2351372578
138,2.357184,0.1596464967
138,-1.129312846,0.8087180801
138,0.7132999113,0.6301303169
138,-0.885296608,0.357463502
138,1.7203643612,0.0921783233
139,-0.844541887,0.9370360616
139,1.0163392957,0.0813541622
139,-0.090935268,0.2908622107
139,1.5187545657,0.1460768288
139,-0.274351577,0.6417185462
139,3.019561992,0.3208521033
139,0.9282002548,0.565585194
139,-3.178589617,0.8194384649
139,0.6382620179,0.2310977076
139,1.8397887399,0.0811297959
140,-0.11345862,0.7442293222
140,-0.040647545,0.0255872528
140,-0.238644457,0.7346289222
140,2.0239367115,0.4545863543
140,-0.708560605,0.4594413915
140,0.9306285704,0.8548755347
140,2.1740189399,0.0317307995
140,1.2151917458,0.1757005175
140,1.5517303267,0.4299050436
140,-0.400039408,0.3130120739
141,-1.071170728,0.6071223703
141,-0.88687569,0.6511009949
141,0.1258898883,0.3248608002
141,0.7266928792,0.4850533327
141,0.2612287108,0.474564702
141,1.4017211011,0.6328463073
141,0.4982700899,0.6148234055
141,-0.194196175,0.8520878208
141,-1.391392764,0.835625484
141,-0.783444686,0.4719954624
142,3.4062227888,0.0064289318
142,0.2090770417,0.7653015138
142,0.4111901296,0.291887723
142,-1.344202018,0.620472526
142,3.4106222299,0.0400343156
142,-0.48437677,0.2607432531
142,-0.657127297,0.4227712091
142,-1.130249799,0.7073546041
142,1.0307112267,0.2493325548
142,-0.024912406,0.4769576418
143,-0.709880213,0.3771539491
143,1.849378156,0.0904518259
143,-3.120096273,0.3441715382
143,0.1886207121,0.1474797643
143,-2.744442022,0.7144427219
143,-1.333555219,0.7039153966
143,0.7118182708,0.0616582013
143,0.8731678953,0.9729803041
143,0.2037587561,0.5258429384
143,-1.063585749,0.9645286151
144,-1.07185515,0.7464268779
144,-0.882246116,0.8882487011
144,-0.824211479,0.9427389838
144,0.3969406392,0.1699776082
144,1.1833053657,0.0824156306
144,0.050217769,0.199052597
144,0.2193668445,0.2949537017
144,1.6988940584,0.4273433478
144,-0.443832528,0.8403533459
144,1.7679465764,0.0506664617
145,-0.623584306,0.7541254669
145,-3.148500936,0.8121556397
145,0.3768027711,0.8395854201
145,-0.871529904,0.5889000672
145,-0.166618832,0.7224305839
145,0.5533920607,0.0851837937
145,-1.271957431,0.7716667511
145,-1.210948153,0.8891294174
145,0.8843880024,0.2486291161
145,-1.151803192,0.6842200308
146,-0.42264582,0.7192394769
146,-0.180120314,0.0891993968
146,0.3603622972,0.4854185011
146,1.1273213961,0.896629827
146,1.709730121,0.1455804068
146,0.2292413882,0.7416175468
146,-0.120869372,0.4479301458
146,1.2089399926,0.2455939307
146,1.6191236,0.4590622855
146,0.3785253292,0.2915048493
147,3.0380659975,0.0786412717
147,0.7128333421,0.6639079441
147,-1.674974967,0.8654846306
147,-0.63715671,0.2219615906
147,1.5223199917,0.3362722221
147,-0.702950496,0.7578385629
147,1.8884088979,0.0617668717
147,-0.447473154,0.1716437634
147,-0.881733815,0.8423998718
147,-1.326537773,0.296836727
148,0.8392698457,0.3622810512
148,1.1321203472,0.6318507435
148,-0.642010792,0.4408495386
148,0.643084298,0.557244004
148,0.4488632215,0.3487358765
148,-1.456227651,0.8235272033
148,0.6712642494,0.1508909325
148,0.0082599808,0.8813502113
148,2.3594864112,0.141554765
148,-0.856995062,0.6154751226
149,-0.465588991,0.7593237817
149,-0.433327598,0.8890256476
149,-0.541254104,0.8009629412
149,0.5227659088,0.0424918877
149,-0.402211107,0.4192631782
149,-0.166924411,0.6867131631
149,2.6395688069,0.4608939152
149,0.6222159389,0.2179551652
149,-1.309242147,0.7597691872
149,0.3994095653,0.2376244162
150,0.882569984,0.5552781148
150,0.3016492291,0.0783538795
150,-0.095456573,0.0969187804
150,-0.910083712,0.9635381657
150,-1.105851221,0.8428067904
150,0.737821585,0.1665372109
150,-0.694132378,0.3436392189
150,-0.805030028,0.1914466429
150,-0.32439524,0.2199057295
150,-0.514488943,0.8122377837
151,0.4759562687,0.0466524996
151,0.5066369189,0.0212283759
151,-2.200903463,0.5380357562
151,0.1258408733,0.4167824864
151,0.50695951,0.6512202079
151,0.2024729415,0.5458141223
151,-0.492600183,0.2408086524
151,2.4461756671,0.1436261633
151,-0.02299048,0.6773065383
151,0.717010709,0.3785616715
152,0.4153421046,0.3570426001
152,1.1005818416,0.8983902824
152,-0.127637618,0.52614219
152,-1.395966319,0.2569452623
152,0.4324307501,0.2039168278
152,-0.603403984,0.4216629669
152,1.6418735091,0.046914767
152,3.9892326193,0.0677824887
152,1.2824112318,0.08057635
152,0.9603958145,0.1592532332
153,-1.604040944,0.3869693602
153,1.9672319617,0.7377762779
153,0.5209501393,0.9578921264
153,0.8979346613,0.2922936889
153,0.2769234577,0.4496427511
153,-4.275366176,0.8799348906
153,-1.801798589,0.9417615309
153,-0.843285137,0.3627404745
153,-0.28583139,0.8915357198
153,-2.630112342,0.3512242978
154,0.9454430014,0.5426769357
154,-0.59456363,0.1006992595
154,-0.991465019,0.3895377509
154,1.6644689901,0.4844836525
154,-1.53208784,0.81480542
154,0.3416317841,0.0779840094
154,0.5994013994,0.6488350712
154,0.5577013362,0.6574036198
154,-0.058174496,0.9457300268
154,0.9636760788,0.0500396136
155,-1.459990272,0.8637805138
155,-0.650916857,0.9848963334
155,-0.642634421,0.8103816066
155,-0.807153297,0.3819066837
155,1.2852046388,0.8846082817
155,-0.324914611,0.0722277286
155,0.0712149804,0.892449765
155,-0.175331892,0.2821741632
155,1.3955758199,0.1446731608
155,-0.96727588,0.645360892
156,1.0889021842,0.2645176501
156,0.2059307531,0.7435089614
156,-1.442895006,0.6175663549
156,0.1372591812,0.537824461
156,-2.359868246,0.938421526
156,-0.384273193,0.1459381716
156,-0.483292228,0.3570401572
156,0.0175087609,0.4200805376
156,-1.686195864,0.6971653908
156,0.5668954705,0.0374837751
157,-0.9779507,0.9791612015
157,-1.446640351,0.8745059603
157,0.5881211098,0.6760709154
157,0.4082392486,0.5788397051
157,-1.373473264,0.2950225637
157,-1.730545893,0.4457278407
157,0.3806084766,0.5748346772
157,-0.514542384,0.5912621029
157,-1.100229735,0.7268402999
157,-1.264558237,0.5002185705
158,1.4278252886,0.6334071474
158,-0.559071672,0.0099558872
158,0.9006616638,0.645742426
158,0.482549491,0.5118202854
158,0.4780322831,0.5087000963
158,-0.592686934,0.7554115768
158,-1.00262152,0.5631438133
158,-2.389502312,0.9518655725
158,-1.005910237,0.7098839817
158,-0.831931328,0.7156757637
159,0.7155253678,0.2775087097
159,-0.390376878,0.4193285622
159,1.7762538065,0.4173554747
159,-1.478108479,0.6628499486
159,-1.625125511,0.8469690587
159,0.0917084821,0.9435591683
159,-1.920523942,0.91449488
159,3.0225937356,0.264686436
159,-0.619734801,0.0606156374
159,0.5727643181,0.7321442271
160,1.2485224207,0.1295339489
160,-1.136427967,0.6669857803
160,-1.380972999,0.7984857116
160,-0.612238471,0.7007147068
160,0.2802079311,0.0812787917
160,-1.47871184,0.9281515069
160,-0.035390836,0.8220780132
160,0.3307699287,0.1300185957
160,-0.749439161,0.2098586984
160,0.7422325953,0.5550644894
161,-0.811267671,0.879165248
161,0.05105338,0.3277785849
161,1.006746342,0.6054570557
161,-0.179126318,0.5739892449
161,-0.286097923,0.7726929727
161,-0.05794389,0.2959432887
161,1.0486513069,0.8563485578
161,1.4694910001,0.4604130953
161,-0.281743111,0.4312296894
161,-0.193591403,0.5244506716
162,1.0241140536,0.2664812525
162,-0.080310515,0.4767237536
162,0.5444324471,0.2231101455
162,0.2528956376,0.1867145203
162,-0.572012187,0.2488340127
162,0.8567184958,0.1767910175
162,-1.68792061,0.3844585705
162,0.0138313908,0.0582592376
162,0.2242665577,0.8013111105
162,-3.570296824,0.8782632211
163,0.5978503877,0.4623445796
163,0.2038613401,0.0825805809
163,1.278110414,0.163350015
163,0.4636371464,0.4720016664
163,-3.505861251,0.8656589602
163,0.899809859,0.4474322602
163,-1.639161365,0.6976988924
163,-0.590183951,0.1474300572
163,1.131325804,0.4688892143
163,1.2997968619,0.1932161153
164,-1.10926383,0.7983306268
164,-0.479445018,0.4141660977
164,1.254333363,0.0141626736
164,0.305835896,0.4260751374
164,-2.365034934,0.9358669407
164,-0.086185881,0.990433428
164,0.6561064977,0.6657149623
164,-0.36875767,0.8778852061
164,-0.588550209,0.6873230616
164,0.8578980401,0.1463215221
165,1.4587456174,0.318960847
165,0.2340947531,0.3362130552
165,-0.152609321,0.0815068502
165,-1.35750463,0.6817073779
165,1.2053749833,0.3426737731
165,-0.48395386,0.8539420231
165,-1.3413907,0.845489175
165,-0.559917842,0.9033752582
165,0.4279798988,0.2957718113
165,-0.456761745,0.5547526854
166,0.3714815864,0.9227536562
166,0.9811887308,0.0300487192
166,-1.018342794,0.8242723266
166,2.2390683685,0.0160367438
166,0.865135899,0.3397824365
166,-0.274028877,0.5546512569
166,-1.04868484,0.7916984986
166,-0.6278303,0.9148351294
166,-1.690529635,0.8886598017
166,1.1767730745,0.6345324561
167,1.0514267011,0.231213899
167,-0.921743275,0.8421609042
167,-1.844588543,0.8592621008
167,1.2606636313,0.5812126503
167,1.2654332163,0.383275341
167,0.2669431012,0.0905126082
167,-0.400374438,0.0110210748
167,-0.191932338,0.950665548
167,0.279745835,0.2788896278
167,0.0910786159,0.9992122212
168,0.4576110458,0.4287677921
168,-0.30223929,0.7977757886
168,-0.400247551,0.3545148016
168,4.0259343383,0.2362690224
168,0.3730446032,0.5450841312
168,0.7554003952,0.0663135206
168,-2.156429634,0.3219514803
168,1.8679717258,0.370885702
168,-1.820624059,0.8988039516
168,-2.18046131,0.6488080512
169,-0.149374192,0.8520427853
169,-0.643266399,0.6275106648
169,-0.35278539,0.7516688936
169,0.1794059611,0.2767722762
169,-2.380807044,0.6755586842
169,-1.728821358,0.6435469723
169,-0.000199718,0.4560765244
169,-1.441413863,0.6185468154
169,-0.440919553,0.8102546259
169,-2.326690777,0.6917034852
170,-1.136432232,0.6133817484
170,-1.262433419,0.7890150914
170,-0.53899725,0.1638209099
170,0.0939715096,0.4034671539
170,-0.09961359,0.9235448609
170,1.0182150796,0.1087008263
170,-0.187869658,0.9999586637
170,-1.078756667,0.9961727546
170,0.4875736586,0.2189398614
170,-0.408624543,0.8340875408
171,2.0435941088,0.53767972
171,-2.25682841,0.9491840796
171,0.3372745817,0.6365920955
171,-1.212993573,0.9296679464
171,-0.080972147,0.2697628556
171,-0.680558656,0.9285292485
171,-1.660679994,0.9002318568
171,0.4773497424,0.10047335
171,0.345442429,0.8251544823
171,0.4782455482,0.1788569983
172,-0.614534731,0.8903129426
172,1.4603483474,0.1048101122
172,-0.520942839,0.965627159
172,-0.291846395,0.2660437921
172,0.0066429834,0.9304354814
172,-0.05641035,0.2789364412
172,-0.164095131,0.7365276896
172,-0.915449165,0.8500157142
172,-0.771929619,0.6410245065
172,-2.102993867,0.5819085997
173,1.1266620291,0.801698117
173,-0.509168748,0.8608110183
173,0.412716156,0.1749500004
173,1.1166885313,0.3998217994
173,-2.152722238,0.7150376708
173,-0.1605354,0.429820311
173,-0.478111655,0.4826274437
173,-1.822957369,0.9620067901
173,1.0230625546,0.0305041322
173,-0.733700783,0.7970332614
174,0.6152264923,0.5098754384
174,1.3171826673,0.4990616648
174,-1.13229956,0.733683749
174,-1.785601486,0.4682473342
174,-0.323158719,0.5744462919
174,1.1461307679,0.7289439751
174,-2.166477241,0.9840022633
174,0.79684972,0.74286575
174,-0.902365206,0.901105422
174,-1.254846926,0.3044948682
175,1.6979361944,0.1471367628
175,0.7715468053,0.1288203681
175,0.3638501522,0.7008615433
175,-0.197352134,0.2798936401
175,-0.596555425,0.1855714671
175,0.2953050762,0.3225681602
175,-1.561200621,0.6976828881
175,2.3005849221,0.5858540724
175,0.0917601772,0.3756555865
175,1.0477681878,0.8223293721
176,-0.618128597,0.8923782594
176,1.4961919754,0.461204001
176,0.3981762933,0.8226772872
176,0.2491342531,0.424078468
176,0.623173643,0.2788524378
176,-0.461164093,0.0310063954
176,0.0176865853,0.0932298457
176,-0.879164607,0.9978726855
176,-0.726160413,0.4353176814
176,0.7162247616,0.5258812353
177,1.3520478866,0.3151100154
177,1.2212184388,0.054225185
177,-0.167054102,0.0485521006
177,1.1473852555,0.1021656357
177,-1.287953917,0.7260749274
